web-scraper-order,web-scraper-start-url,Reviews,pagination,pagination-href
"1530537807-1645","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","In insurance industries you can do unlimited but start from zero by first of month , there are no no value for your morals only business is result by any method any processes. As a insurance representative there in no response in public,so no any response from agents but management want business by any cast .","22","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=420"
"1530537829-1818","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good company to work with as its an employee friendly company. My experience is good as i learnt a lot from this company and serving from last 7 years.","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537787-1487","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","if your interest to work for insurance,this is the best place to work,but company will not provide any support,every thing your own preparation only,back end is poor.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537829-1825","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Only Recruitment werea partof HR KRA .
No work life balance
Getting people & retaining people in Birla Sunlife insurance was a major Challenge.
Absence of retention tools","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537807-1651","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","staff are good co operative .but long day working like working start s at 9am and end at 12 pm whole day","22","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=420"
"1530537824-1779","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Meeting customer,Explain about the products And selling the products,good environment,very nice management friendly co-workers, cam paining","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537832-1850","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Bsli is good company but growth is very slow, management is not good but reporting boss is helpful
 For fresher bsli is good.......,....................","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537832-1837","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Month ends days & handling stake holders is the most typical thing in a day
Keep records of everything you say or action.
Management is puppet of designation holders not rules & regulations.
Co-workers are only co-workers.
handling stake holders is the most difficult thing.
Flexible on timings","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537840-1857","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","1) Good Company

2) Good Work place

3) Good Support

4) Arrange Facilities

5) Meeting new people every day is very nice

6) Daily Review

7) Meeting Meeting Meeting.","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
"1530537829-1814","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Excellent work/life balance. The management is very respectful of the management interns. Hardest part is to get time out of your colleagues","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537787-1488","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I am working in birla since 2 years and it is a good place forwork .management was gud....culture was good salery is up to our expectation.nice placeto do job here","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537840-1861","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","A good insurance company with young blood. Strong management values with focus on customer service. Adapting new changes in the way of working and has churned out large number of professionals","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
"1530537787-1497","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Its good place to work only because of insurance sector I have quiet the job and was doing extremely well in birla as well.Good management,good opportunity for all.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537827-1793","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537809-1656","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","-Typical day is like collecting the day's plan and execution of current day plan.
-Hard part is to get daily productivity.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537802-1592","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537846-1888","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","This company gives a good platform for a fresher to learn new skills and grow up the ladder with good growth platform too. The young and enthusiastic team motivates the employees to perform and grow.","6","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=100"
"1530537802-1611","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Happy To work With BSLI. And always try to work with the same group..
every thing is good","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537829-1828","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","it should be growth as per completion of organization goal IT is a good company but salary not up to  the mark company is good but the supervisor are very low temperament","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537856-1903","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","worked 9 yers  feb 2008-feb 2017.Its a Learning & development Temple .Help work force grow with learning.Best ever training for Professional development.","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537792-1536","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","My most of the experience is in Bancassurance and I personally feel that I can do more well in Bancassurance as compared to agency channel.","13","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=240"
"1530537804-1632","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i have joined Birla sunlife Insurance in 12th Dec.2012 as Agency manager and i took the double promotion with in a year as a BDM.","23","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=440"
"1530537846-1889","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Birla is one of the big Indian conglomerates. Very proud to work here. I have the only company works on business ethics. Strong management. Learnt a lot from the company.","6","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=100"
"1530537812-1678","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","A good company to learn sales.A good working culture ,very supporting staff & management","19","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=360"
"1530537875-1943","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Even though it was only a internship, I could tell the way the management plans everything. 
Works on employee growth. Good bonuses and benefits.
Good place to work.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537787-1498","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good company very helpful managers helped in learing a lot of valuable good things.training was very valuable. I enjoyed working there.my performance was good.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537809-1660","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The work culture is too good and patience is one thing that I have learnt here.The management along with the co-workers are very cooperative.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537829-1820","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","i have done internship here and it was a good experience to learn the basics and operations of Hr. staff is really cooperative and supportive","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537809-1655","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","new experience of sales of insurance products.worked as insurance advisor.","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537787-1479","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537802-1606","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","• Monitoring collection reconciliation team( Team of 4 Member )

• Preparing report & MIS on the by utilizing collection reconciliation , Bank outstation file etc. to improve the quality & transparency in work (MIS such as Cash pickup tracker, cash outstanding report , credit debit lag , branch error report, chq pickup tracker etc. )

• Bank Reconciliation of All Premium Refund, Collection & Operative accounts for the all branches across India.

• Ensuring timeliness of Bank Reconciliation.

• Cash Management for the all braches across India

• Follow up for Premium Collection Accounting with the Operation & IT Department as well as with Bank.

• Controlling & monitoring all transaction of Premiums collected from Customers, Posting to general Ledger accounts & Track open entries for closure of Books.

• Looking after Banking Collection and co-ordination with branches across India.","24","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=460"
"1530537840-1858","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It is better place for work company have very nice cultural and history good for employees employees are very clear for company goals & own carrier nice","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
"1530537827-1808","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I enjoyed working for the company, very professional & hard working people. Senior management was very encouraging. I enjoyed working with my team of 40 advisors under me & maintained a very good rapport with them. We were more like family.","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537856-1899","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","if u like marketing it is a good place...if u r talkative that will be a big bonus..u have to convince through your words and work. explain where to invest","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537785-1466","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","a normal day at workis dynamic , phone calls meetings, querries begin at a time. the work is dynamcand multi- tasking to  the core.
relationship building is the key to achieve the sales target.","",""
"1530537787-1485","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It was very bad for me as I did my summer internship from this company.when they came to our college,  they told us that you guys have to attend the classes and during internship you all will go with our employees to see that how they work .but at the last of internship told us that you guys have to bring atleast 2 policies then only they will provide training certificate and as we got fail to ensure policy In last week,  and they didn't provided us summer internship certificate. They just had fake promises to us. Totally disappointed with management of this company.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537824-1780","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","good hard working 
training and motivation
set reaching targets
good brand company
set the reach targets
hi performance
good environment
good colleges","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537875-1950","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good working environment. Opportunity to learn and grow. Served as a Management Trainee and gained lot of exposure to corporate environment. The most enjoyable part was the various activities organised by the organisation to motivate and boost the morale of the employees.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537866-1925","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Nice place to work
Lot of things to learn
Company helps you to pay your fees if you are interested to do field related higher studies
Enjoy to work in this company","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537832-1836","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good Bosses I have seen 3 branch managers and 3 regional managers and 2 ceo wile working in the company my last branch manager and regional managers were worrest they are Mr. Ramesh Lanka Branch Manager of S..P Road Branch and Srinivas Rao Regional Manager are the worrest employees of the organization  in the enjoyed the life for longer period and produced first lady MDRT in the entire south.","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537875-1944","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","a company having strong values and commitment. Provide training to executives to improve upon its skills so as to ensure that required competency is achieved by concerned executive.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537875-1938","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I worked in Birla sun life of two months as a part of my summer internship project. where I worked client acquisition of Birla sun life projects. and I worked on the project fundamental and technical analysis of paint and power sectors and submitted a report","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537797-1570","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","very bad experience with this company
nothing learned
poor management
usless
abusing frm top
nothing","21","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=400"
"1530537866-1915","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Professional and systemic organisation.
Employees are happy to work here
Follow all rules and regulations
Appraisal is done on basis of actual evaluation
Always recommend to others to work here","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537824-1790","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Birla sunlife insurance company shares a good brand name in India. I had worked there for about a year and my overall experience was good.","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537787-1496","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I used to work under the guidance of my boss and it helped me understand the working of a business in general. It also helped me understand in depth the financial and the marketing sector.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537800-1587","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","In this company growth rate is high.One can earn money more and more throught incentives.
But I am looking for a HR job.","25","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=480"
"1530537822-1764","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","	Accountable for recruiting insurance advisors from various back grounds (Eg.,C.A's,V.R.S,HNI,professionals house wife’s and Fresher)
	Responsible for IRDA training (e.g., Advisor Induction Program, product training   and taxation)
	Accountable for conducting advisor team meeting and motivating them to do more business.
	Joint fieldwork and corporate presentation with advisors and stall activities.","14","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=260"
"1530537824-1781","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","everyday typing of the day.i like typing and i enjoying the my work with honesty and hardly. 
    work is my passion. management is good but less co-oration.","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537814-1706","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","this was my first job and I realy learnt a lot from this job .co workers supported me a lot .","18","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=340"
"1530537822-1757","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Promoted from sr sales Executive to Business Development manager.
Learned to build the team by training in sales and customer services.","14","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=260"
"1530537787-1482","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","My experience was very good, good management, good opportunities, they care about their people, give different job opportunities, defend their employees against any kind of discrimination.","5","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=80"
"1530537785-1469","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Worked as agency manager.
Recruit people and sell insurance through   them.
 Advice and motivate them to sell insurance.

Reporting to manager.Fix a target a day and strive to achieve the goal through recruited people or sell insurance myself .

Educate the recruited people and customers about insurance  and motivate to receive the benefits.

Achieve the monthly target and to keep company expectation","",""
"1530537866-1919","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","overall its good to work with BSLI ans management is good .

enjopying all festival at workplace which manager by Admin & HR, its nice to work with bs","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537856-1909","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","My day starts with the Huddle meet with all my colleagues and then I have to meet 5 - 7 Business partners a day and make 15 calls a day to fix appoints for next day and keep in touch with my business partners by a call very often, engage in activities atleast one in a month and.Resolving the cases, ensuring prompt and quality services to our partners to get more business and Improve the market share.

I have learnt the art to do business how to deal with the business partners of different categories, how to crack business, how to sacle up business, how tto strategise and win over our peers, how to deal the situation very effectively within the time bound, the art of negotiation..

The management is Very good Employee friendly and encourages employess to learn, and identifies the resources within the organisation for the Higher position. The best according to me in that line of Industry.

the employess are very friendly and they help the colleagues to learn and grow, the hardest part of the job is to run behind the business every time, challenges bieng faced during the rejection times, the unsubtle or the unprofessional way we will be treated under thise circustances, sometimes we are forced to do clerical jobs for our partners which is really annoying for a post graduate like me.

Events that we do with our partners, trips that we go and talking business in coffe day, or over a dinner makes me feel great...","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537785-1460","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I enjoyed working there, i was just working for expirience and i really liked the environment and overall experience was good i worked there almost a year there","",""
"1530537875-1946","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","was handling the largest branch with two branch manager reporting to me. The largest revenue oriented branch in south India. I had developed the branch from the scratch and till today the most amount of revenue is generated by people recruited and developed by me.
Had produced 3 MDRT and 1 TOT
had to look after the operations and financial aspects of the branch as an independent profit centre.
Products were fabulous and had the edge in the market in comparison with competitors.
7 Agency managers got promoted to next level in my role as a leader.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537785-1472","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The workplace is always buzzing with activity on normal working days but there is a tradition of celebrating festivals, birthdays etc. I have learnt many new things here both work related and others. The opportunity to grow is limited as promotions are not easy to get.","",""
"1530537800-1588","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","birla sunlife insuranceco. ltd is good and th management of the co i very good","25","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=480"
"1530537875-1940","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It was great working with bsli, had learnt lot of things. Good management. Lot of scope for future growth. Products are really good. Working place is very cool.","2","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=20"
"1530537832-1847","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","It was very worst experience in this company there was no increment if salary go beyond  rs. 400000/_per annum in Indian rupee.and management expection is very high in basis of work .there was no limitation in work hours .if sale is expected then you Could wait till morning next day .","8","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=140"
"1530537809-1657","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Good   culture  of   work  and  reporting  ,
So meany  responsibility  good management  work over all  good  companey","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537817-1715","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Target achievement
 How we can do it differently
 Move friendly
 More Creativity
 Meeting Differnt  People and help them to acheive their and wishes and personal and offical goals.","16","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=300"
"1530537819-1733","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","There was nothing extraordinary about the company. Too much of internal politics existed. Working hours were less as well as the remuneration. Overall it was a struggle to work there.","15","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=280"
"1530537866-1921","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","almost 3 months in birla sunlife insuarance was a first hand as well as one of the best corporate experience of my life. my office colleagues were supportive and learnt a lot about the corporate world from them. work culture in bsli was a little hectic and challenging but it was fun working with the supportive staff as everyday was a learning day for me. from there I learned about handling pressures, meeting the deadlines and much more and the most enjoyable part in those 3 months was the policy loggin days when we used to work upto 2 am in morning. loved working in birla sun life insuarance.","3","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=40"
"1530537800-1585","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Birla sun life insurance company ltd is one of most leading company in insurance industry.durin my working day I have learnd about how to handling the team, how to motivate team member,about working culter,about management and so many things. About management always support them in term of any thing such as culteral activity,problem solving ,product learning,feld support etc.the hardest part of the job recruting financial advisor and direct marketing through advisors.The most enjoyable part of the job is when I moving to some histroical place.birla sun life always launch the customers benefisary product, which is fulfill the his futher finincial need.","25","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=480"
"1530537827-1811","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Even though i worked as an intern, it was a great place to work and learn new things everyday which really helped me a lot during my second year of MBA.","11","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=200"
"1530537794-1556","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","your co-workers
the hardest part of the job is to manage people and motivate them","17","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=320"
"1530537809-1668","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","At present I am working in the Insurance industry. my job is absolutely multitasking and I am proud of myself that more than 6.5 years I am working in one and only one company and i.e BIRLA group And I am confident that after doing this I have got a wonderful platform for job(s). I have got two (2) promotions in this company.
Now I want to change for growth and better prospect.
In addition also I have achieved various type of AWARDS; by Reward & Recognition team, Regional level,  Zonal level and Branch level too.
I have got specialization in Team MANAGEMENT as of now I have more than 36 no of Advisers.And most of them are active","20","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=380"
"1530537829-1822","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","BIRLA SUN LIFE IS VERY MOTIVATING  COMPANY

All my staff member and my heads are also close to move with us

i have learn how to move with customers 

i have enjoyed my job","10","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=180"
"1530537822-1769","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","My is field job,have to make calls to get appoint from new clients
Visit client place explain them about the product & their advantages
In this field i have learned many things about clients approach,their requiremnts,
The management is one the best who has given all the support to me when ever required
The hardest part on this sector is to make clients prove the he is buying the right product offered by the company
Last but not least the most enjoyable part of this job is when the clients is totally satisfied with the services provided by me","14","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=260"
"1530537797-1575","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Saturday is the most typical day at work.
How to motive the clients and advisor and how get things done from others. management is good. The co-workers are very helpful. The most enjoyable part of the job is field work.","21","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=400"
"1530537824-1775","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","I am into a company where  punctuality, ethics and team management plays an important role. Not only business ,to get a healthy business  there must be an trust and we must stand on our client trust.","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537856-1895","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The company brand is good but the company lacks providing equal opportunity to its employees and also the employee benefits is not satisfactory. Things can be made better with proper interventions.","4","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=60"
"1530537824-1792","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","The management is work friendly, one will learn a lot about the use of internet, mailing and conference calls. the job also makes you learn how to make cold calling and take prior appointment with the high profile people. the co-workers are really helpful. the most enjoyable  part of the job is the morning roosters and incentive structure.the hardest job is writing the daily status report.","12","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=220"
"1530537840-1865","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews","Birla Sunlife is a good company to work with. Work culture is too aligned. The training program to improve working skills in a regular intervals are the best part in that company. Its a target oriented company which motivate oneself to perform duty in a specified time frame.","7","https://www.indeed.co.in/cmp/Birla-Sun-Life/reviews?start=120"
